Start,End,Description,Address,Lat,Lon,Neighborhood
,2014-02-11T15:45:00.000-05:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,1300 BLK N 15TH ST,40.27646,-76.872233,allison-hill
2014-02-11T12:05:00.000-05:00,2014-02-11T15:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2400 BLK MARKET ST,40.271572,-76.850859,allison-hill
,2014-02-11T11:23:00.000-05:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,N 14TH ST & REGINA ST,40.2666287,-76.8693188,allison-hill
,2014-02-11T10:55:00.000-05:00,RECEIVING STOLEN PROPERTY,100 BLK S 19TH ST,40.266529,-76.8616,allison-hill
,2014-02-11T10:45:00.000-05:00,AGG ASSLT-ATTMPT/CAUSE SER BOD INJ TEACHING ST,2400 BLK MARKET ST,40.271572,-76.850859,allison-hill
,2014-02-11T09:15:00.000-05:00,ABANDONING VEH ON HIGHWAY,2400 BLK REEL ST,40.285003,-76.894299,uptown
2014-02-10T23:00:00.000-05:00,2014-02-11T03:00:00.000-05:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,1900 BLK N 2ND ST,40.275326,-76.896786,midtown
,2014-02-11T02:55:00.000-05:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,1300 BLK KITTATINNY ST,40.2618236,-76.868211,allison-hill
,2014-02-11T02:25:00.000-05:00,RECKLESSLY ENDANGERING ANOTHER PERSON,1000 BLK HANNA ST,40.2541692,-76.8689209,allison-hill
,2014-02-11T01:45:00.000-05:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,EVERGREEN ST & REESE ST,40.260887,-76.86847,allison-hill
,2014-02-10T23:28:00.000-05:00,ROBBERY,1800 BLK STATE ST,40.272411,-76.865273,allison-hill
,2014-02-10T22:20:00.000-05:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",100 BLK S 2ND ST,40.2587369,-76.880172,downtown
,2014-02-10T21:29:00.000-05:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1300 BLK ROLLESTON ST,40.250079,-76.854097,allison-hill
,2014-02-10T20:13:00.000-05:00,DRIVING WITHOUT A LICENSE,1300 BLK MARKET ST,40.266057,-76.869947,allison-hill
,2014-02-10T19:33:00.000-05:00,RESIST ARREST/OTHER LAW ENFORCE,2300 BLK N 5TH ST,40.2830855,-76.894301,uptown
2014-02-10T18:00:00.000-05:00,2014-02-10T19:00:00.000-05:00,THEFT FROM MOTOR VEHICLE,200 BLK STATE ST,40.2631846,-76.8870124,downtown
,2014-02-10T19:00:00.000-05:00,DUTIES AT STOP SIGNS,N 5TH ST & EMERALD ST,40.2830826,-76.89428,uptown
2014-02-10T08:30:00.000-05:00,2014-02-10T17:30:00.000-05:00,THEFT FROM MOTOR VEHICLE,300 BLK HUMMEL ST,40.261379,-76.8694502,allison-hill
,2014-02-10T16:33:00.000-05:00,AGG ASSLT-ATMPT/CAUSE BODILY INJURY W DEADLY W,FIRST BLK IVEY LA,40.2469639,-76.8528167,allison-hill
,2014-02-10T15:00:00.000-05:00,RAPE FORCIBLE COMPULSION,1200 BLK OYLER RD,40.2485185,-76.8617573,allison-hill
,2014-02-10T12:58:00.000-05:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,2100 BLK N 6TH ST,40.280569,-76.890761,uptown
,2014-02-10T11:55:00.000-05:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,N 3RD ST & PINE ST,40.2629074,-76.8839606,downtown
,2014-02-10T11:55:00.000-05:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,2400 BLK N 6TH ST,40.2853319,-76.8932279,uptown
,2014-02-10T09:30:00.000-05:00,ABANDONING VEH ON HIGHWAY,1000 BLK N 3RD ST,40.267378,-76.887664,midtown
,2014-02-10T08:40:00.000-05:00,ABANDONING VEH ON HIGHWAY,1900 BLK DERRY ST,40.261888,-76.8575989,allison-hill
2014-02-08T11:15:00.000-05:00,2014-02-10T08:30:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2200 BLK MARKET ST,40.270516,-76.855847,allison-hill
,2014-02-10T08:12:00.000-05:00,ABANDONING VEH ON HIGHWAY,2000 BLK BRIGGS ST,40.2749554,-76.8620445,allison-hill
,2014-02-10T04:02:00.000-05:00,PUBLIC DRUNKENESS,1100 BLK N 3RD ST,40.2679918,-76.8878557,midtown
2014-02-10T03:26:00.000-05:00,2014-02-10T03:40:00.000-05:00,RESIST ARREST/OTHER LAW ENFORCE,1200 BLK CUMBERLAND ST,40.2740062,-76.875926,allison-hill
,2014-02-10T02:29:00.000-05:00,DRG LIC SUS/REV PURS TO SEC 3731/1547B1,400 BLK BUCKTHORN ST,40.2605207,-76.866895,allison-hill
2014-02-10T00:25:00.000-05:00,2014-02-10T00:30:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1700 BLK DERRY ST,40.26239,-76.862159,allison-hill
,2014-02-10T00:27:00.000-05:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",200 BLK N 2ND ST,40.2603973,-76.8838477,downtown
,2014-02-09T19:44:00.000-05:00,MARIJUANA-SMALL AMT PERSONAL USE,GREENWOOD ST & S 19TH ST,40.2579302,-76.8563045,allison-hill
2014-02-09T17:00:00.000-05:00,2014-02-09T19:27:00.000-05:00,ROBBERY-TAKE PROPERTY FR OTHER/FORCE,2700 BLK AGATE ST,40.2904834,-76.8938938,uptown
,2014-02-09T19:15:00.000-05:00,ROBBERY-THREAT IMMED SER INJURY,100 BLK HARRIS ST,40.2712465,-76.8949975,midtown
2014-02-08T21:00:00.000-05:00,2014-02-09T16:50:00.000-05:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,2000 BLK BRIGGS ST,40.2749554,-76.8620445,allison-hill
2014-02-07T15:15:00.000-05:00,2014-02-09T11:28:00.000-05:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,EMERALD ST & TURNER AL,40.2835292,-76.8926253,uptown
,2014-02-09T10:18:00.000-05:00,DRIVING AT SAFE SPEED,1200 BLK N FRONT ST,40.2671244,-76.8920714,midtown
2014-02-08T23:00:00.000-05:00,2014-02-09T10:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,FIRST BLK N 2ND ST,40.260462,-76.8834882,downtown
,2014-02-09T09:15:00.000-05:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,100 BLK S 17TH ST,40.2660259,-76.864435,allison-hill
,2014-02-09T02:40:00.000-05:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,1700 BLK DERRY ST,40.26239,-76.862159,allison-hill
,2014-02-09T02:31:00.000-05:00,PUBLIC DRUNKENESS,100 BLK N 2ND ST,40.260462,-76.8834882,downtown
,2014-02-09T01:58:00.000-05:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2200 BLK LOGAN ST,40.281109,-76.895965,uptown
2014-02-08T22:30:00.000-05:00,2014-02-09T01:40:00.000-05:00,THEFT FROM MOTOR VEHICLE,HERR ST & N 2ND ST,40.2668902,-76.8903047,midtown
2014-02-09T01:08:00.000-05:00,2014-02-09T01:15:00.000-05:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,400 BLK S 15TH ST,40.2610652,-76.8649648,allison-hill
2014-02-09T00:07:00.000-05:00,2014-02-09T00:53:00.000-05:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,HERR ST & N 15TH ST,40.2750127,-76.8712292,allison-hill
,2014-02-08T23:44:00.000-05:00,THEFT PROPERTY LOST ETC BY MISTAKE,2400 BLK MARKET ST,40.271572,-76.850859,allison-hill
2014-02-08T22:00:00.000-05:00,2014-02-08T22:10:00.000-05:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1700 BLK HERR ST,40.275721,-76.8687688,allison-hill
,2014-02-08T21:36:00.000-05:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,300 BLK PEFFER ST,40.2776419,-76.8947135,midtown
,2014-02-08T20:37:00.000-05:00,PUBLIC DRUNKENESS,1800 BLK N 12TH ST,40.2731435,-76.875604,allison-hill
2014-02-07T18:00:00.000-05:00,2014-02-08T20:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2600 BLK GREEN ST,40.287434,-76.9016989,uptown
2014-02-08T17:30:00.000-05:00,2014-02-08T19:15:00.000-05:00,LURE CHILD INTO MOTOR VEHICLE/STRUCTURE,MARKET ST & S 25TH ST,40.2724477,-76.8462531,allison-hill
,2014-02-08T18:04:00.000-05:00,PUBLIC DRUNKENESS,1300 BLK SYCAMORE ST,40.2516869,-76.863071,allison-hill
,2014-02-08T16:04:00.000-05:00,DR UNREGIST VEH,N 2ND ST & HARRIS ST,40.2717366,-76.8938032,midtown
,2014-02-08T14:50:00.000-05:00,DISREGARD TRAFFIC CONTROL DEVICE,MACLAY ST & N CAMERON ST,40.2831032,-76.8808137,
,2014-02-08T14:30:00.000-05:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1400 BLK REILY RD,40.2770126,-76.8776011,allison-hill
,2014-02-08T10:14:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK N 2ND ST,40.261789,-76.885609,downtown
2014-02-08T08:35:00.000-05:00,2014-02-08T09:00:00.000-05:00,RETAIL THEFT-TAKE MDSE,2000 BLK N 2ND ST,40.2765256,-76.8973014,midtown
2014-02-07T18:00:00.000-05:00,2014-02-08T08:20:00.000-05:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,2000 BLK BRIGGS ST,40.2749554,-76.8620445,allison-hill
,2014-02-08T08:15:00.000-05:00,DISREGARD RED SIGNAL,MARKET ST & N FRONT ST,40.25854,-76.8828131,downtown
,2014-02-08T04:09:00.000-05:00,AGG ASSLT-ATMPT/CAUSE BODILY INJURY W DEADLY W,HALL MANOR,40.2497735,-76.855845,allison-hill
,2014-02-08T03:11:00.000-05:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,400 BLK CUMBERLAND CT,40.269204,-76.8871949,midtown
,2014-02-08T03:00:00.000-05:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,N 18TH ST & WALNUT ST,40.2707941,-76.8647917,allison-hill
,2014-02-08T02:43:00.000-05:00,DRIVING UNDER THE INFLUENCE OF ALCOHOL,N 13TH ST & STATE ST,40.2693747,-76.8717308,allison-hill
,2014-02-08T02:26:00.000-05:00,DR UNREGIST VEH,HUMMEL ST & KITTATINNY ST,40.2613916,-76.8694373,allison-hill
,2014-02-08T01:59:00.000-05:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,500 BLK S 19TH ST,40.2615365,-76.8580489,allison-hill
,2014-02-08T01:58:00.000-05:00,ROBBERY-TAKE PROPERTY FR OTHER/FORCE,500 BLK S 19TH ST,40.2615365,-76.8580489,allison-hill
,2014-02-08T01:52:00.000-05:00,DISORDERLY CONDUCT ENGAGE IN FIGHTING,200 BLK N 2ND ST,40.2603973,-76.8838477,downtown
,2014-02-08T01:26:00.000-05:00,DRIVING WITHOUT A LICENSE,HOWARD ST & S 14TH ST,,,
,2014-02-07T23:35:00.000-05:00,RESTRICTIONS ON DRIVER'S LICENSES,HANOVER ST & S 17TH ST,40.250026,-76.8555024,allison-hill
,2014-02-07T21:59:00.000-05:00,TERRORISTIC THREATS,1100 BLK S FRONT ST,40.2495752,-76.8716728,allison-hill
,2014-02-07T20:35:00.000-05:00,MARIJUANA-SMALL AMT PERSONAL USE,CURTIN ST & N 6TH ST,40.2844679,-76.8924402,uptown
,2014-02-07T20:08:00.000-05:00,ROBBERY,N 18TH ST & STATE ST,40.2719371,-76.8653534,allison-hill
,2014-02-07T19:52:00.000-05:00,RETAIL THEFT-TAKE MDSE,2300 BLK N 3RD ST,40.282326,-76.897555,uptown
2014-02-07T19:30:00.000-05:00,2014-02-07T19:30:00.000-05:00,ROBBERY-INFLICT THREAT IMM BOD INJ,1200 BLK S 13TH ST,40.2486607,-76.8613968,allison-hill
,2014-02-07T18:02:00.000-05:00,DUTIES AT STOP SIGNS,N 5TH ST & EMERALD ST,40.2830826,-76.89428,uptown
2014-02-05T14:00:00.000-05:00,2014-02-07T16:40:00.000-05:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,1900 BLK KENSINGTON ST,40.2621093,-76.8582821,allison-hill
,2014-02-07T16:38:00.000-05:00,PUBLIC DRUNKENESS,N 2ND ST & FORSTER ST,40.2652508,-76.8891369,downtown
2014-02-07T05:50:00.000-05:00,2014-02-07T16:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1200 BLK N 7TH ST,40.271183,-76.883821,midtown
,2014-02-07T14:59:00.000-05:00,THEFT FROM MOTOR VEHICLE,400 BLK PEFFER ST,40.2783056,-76.8931479,midtown
,2014-02-07T14:51:00.000-05:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,EVERGREEN ST & THOMPSON ST,40.2636623,-76.8701013,allison-hill
,2014-02-07T11:52:00.000-05:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,2400 BLK N 4TH ST,40.284384,-76.896596,uptown
,2014-02-07T09:53:00.000-05:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1800 BLK MARKET ST,40.268002,-76.863249,allison-hill
2014-02-07T05:32:00.000-05:00,2014-02-07T05:50:00.000-05:00,RESIST ARREST/OTHER LAW ENFORCE,KLINE VILLAGE,40.2711429,-76.8447461,allison-hill
,2014-02-07T03:11:00.000-05:00,DRIVING WITHOUT A LICENSE,100 BLK N 13TH ST,40.267864,-76.871341,allison-hill
,2014-02-07T02:15:00.000-05:00,UNSAFE LANE CHANGE,N 17TH ST & REGINA ST,40.2689046,-76.8655277,allison-hill
,2014-02-06T22:15:00.000-05:00,RECEIVING STOLEN PROPERTY,1800 BLK MULBERRY ST,40.2651434,-76.8621282,allison-hill
,2014-02-06T21:12:00.000-05:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,1500 BLK N 2ND ST,40.270584,-76.893534,midtown
,2014-02-06T20:28:00.000-05:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,1800 BLK HOLLY ST,40.264178,-76.861529,allison-hill
2014-02-06T19:32:00.000-05:00,2014-02-06T19:45:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,100 BLK N 2ND ST,40.260462,-76.8834882,downtown
,2014-02-06T18:22:00.000-05:00,ARREST FOR VIOLATION OF ORDER,1300 BLK HOWARD ST,40.2653158,-76.8698223,allison-hill
,2014-02-06T17:46:00.000-05:00,DR UNREGIST VEH,GREEN ST & FORSTER ST,40.2657957,-76.8878046,downtown
2014-02-06T10:00:00.000-05:00,2014-02-06T17:45:00.000-05:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,1900 BLK DERRY ST,40.261888,-76.8575989,allison-hill
2014-02-06T13:45:00.000-05:00,2014-02-06T17:00:00.000-05:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,200 BLK N 15TH ST,40.2689456,-76.86937,allison-hill
,2014-02-06T16:16:00.000-05:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,CALEDONIA ST & S 19TH ST,40.2500053,-76.852501,allison-hill
2014-02-06T07:00:00.000-05:00,2014-02-06T16:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1400 BLK ZARKER ST,40.2656592,-76.8688519,allison-hill
2014-02-04T16:00:00.000-05:00,2014-02-06T15:00:00.000-05:00,CRIM'L MISCH-TAMPER W/PROPERTY,1600 BLK N 5TH ST,40.274204,-76.888481,midtown
,2014-02-06T14:31:00.000-05:00,RETAIL THEFT-TAKE MDSE,KLINE VILLAGE,40.2711429,-76.8447461,allison-hill
,2014-02-06T14:10:00.000-05:00,ROBBERY,2400 BLK MARKET ST,40.271572,-76.850859,allison-hill
,2014-02-06T13:04:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK MACLAY ST,40.2790551,-76.8957353,
,2014-02-06T11:27:00.000-05:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,CHESTNUT ST & EVERGREEN ST,40.2644447,-76.8704823,allison-hill
,2014-02-06T10:44:00.000-05:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",1200 BLK HUNTER ST,40.2592583,-76.8695501,allison-hill
,2014-02-06T10:30:00.000-05:00,ABANDONING VEH ON HIGHWAY,400 BLK S 15TH ST,40.2610652,-76.8649648,allison-hill
,2014-02-06T10:30:00.000-05:00,CRIMINAL ATT/35 780-113 A16 INTENTIONALLY POSS CON,DERRY ST & EVERGREEN ST,40.2632021,-76.8698662,allison-hill
,2014-02-06T10:00:00.000-05:00,ABANDONING VEH ON HIGHWAY,1500 BLK NAUDAIN ST,40.2590802,-76.8640169,allison-hill
,2014-02-06T09:55:00.000-05:00,ABANDONING VEH ON HIGHWAY,BERRYHILL ST & CRESCENT ST,40.2583106,-76.869062,allison-hill
2014-02-05T20:30:00.000-05:00,2014-02-06T06:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK WALNUT ST,40.2616797,-76.882249,downtown
,2014-02-06T00:29:00.000-05:00,PUBLIC DRUNKENESS,1400 BLK DERRY ST,40.263026,-76.866999,allison-hill
,2014-02-05T23:25:00.000-05:00,ROBBERY-THREAT IMMED SER INJURY,1700 BLK ELM ST,40.2705467,-76.866314,allison-hill
,2014-02-05T22:13:00.000-05:00,UNLAWFUL CONDUCT OF MINOR/CURFEW,1700 BLK MARKET ST,40.2675849,-76.864767,allison-hill
,2014-02-05T18:58:00.000-05:00,PUBLIC DRUNKENESS,2900 BLK N 7TH ST,40.2916554,-76.8936195,uptown
,2014-02-05T15:49:00.000-05:00,TERRORISTIC THREATS,2200 BLK LOGAN ST,40.281109,-76.895965,uptown
,2014-02-05T15:38:00.000-05:00,VEHICLE REGISTRATION SUSPENDED,FORSTER ST & N 15TH ST,40.2734613,-76.8704608,allison-hill
,2014-02-05T15:27:00.000-05:00,CRIM'L MISCH-TAMPER W/PROPERTY,1400 BLK WALNUT ST,40.2682071,-76.8700388,allison-hill
2014-02-05T14:00:00.000-05:00,2014-02-05T15:25:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,700 BLK MELROSE ST,40.259789,-76.849262,allison-hill
,2014-02-05T14:25:00.000-05:00,RECKLESSLY ENDANGERING ANOTHER PERSON,100 BLK WALNUT ST,40.2595827,-76.88409,downtown
2014-02-05T06:00:00.000-05:00,2014-02-05T08:10:00.000-05:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,CHESTNUT ST & S 18TH ST,40.2665888,-76.8627896,allison-hill
,2014-02-05T03:00:00.000-05:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,1700 BLK DERRY ST,40.26239,-76.862159,allison-hill
,2014-02-04T20:40:00.000-05:00,ROBBERY,FIRST BLK N 17TH ST,40.2702172,-76.866275,allison-hill
,2014-02-04T19:50:00.000-05:00,DR UNREGIST VEH,MARKET ST & S 13TH ST,40.2658321,-76.8700775,allison-hill
,2014-02-04T19:35:00.000-05:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,FORSTER ST & N 3RD ST,40.2664026,-76.8866029,
2014-02-04T17:15:00.000-05:00,2014-02-04T19:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK WALNUT ST,40.2616797,-76.882249,downtown
,2014-02-04T17:42:00.000-05:00,PEDESTRIAN FAIL TO OBEY TRAFFIC CONTROLS,N 17TH ST & STATE ST,40.2713713,-76.866724,allison-hill
,2014-02-04T17:20:00.000-05:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",2000 BLK SUSQUEHANNA ST,40.2773543,-76.8953567,midtown
,2014-02-04T16:30:00.000-05:00,DRIVING WITHOUT A LICENSE,CLOVERLY RD & S 13TH ST,40.2506828,-76.8627114,allison-hill
,2014-02-04T15:56:00.000-05:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,FIRST BLK S CAMERON ST,40.2630195,-76.8738122,allison-hill
,2014-02-04T14:33:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK CHESTNUT ST,40.2600191,-76.87923,downtown
,2014-02-04T13:12:00.000-05:00,DUTIES AT STOP SIGNS,N 3RD ST & HARRIS ST,40.2728128,-76.8912368,midtown
2014-02-04T11:30:00.000-05:00,2014-02-04T11:40:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2900 BLK HACC DR,40.2925179,-76.8847473,northern-tier
2014-02-04T11:20:00.000-05:00,2014-02-04T11:30:00.000-05:00,AGG ASSLT-ATTMPT/CAUSE SER BOD INJ TEACHING ST,2400 BLK MARKET ST,40.271572,-76.850859,allison-hill
2014-02-03T18:45:00.000-05:00,2014-02-04T10:45:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,200 BLK N 2ND ST,40.2603973,-76.8838477,downtown
,2014-02-04T09:00:00.000-05:00,DRIVING WITHOUT A LICENSE,300 BLK S CAMERON ST,40.2604394,-76.8723112,allison-hill
,2014-02-04T08:25:00.000-05:00,ABANDONING VEH ON HIGHWAY,1200 BLK SWATARA ST,40.2596141,-76.8697783,allison-hill
2014-02-04T03:40:00.000-05:00,2014-02-04T07:50:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2000 BLK SWATARA ST,40.263642,-76.8564619,allison-hill
,2014-02-04T07:40:00.000-05:00,ABANDONING VEH ON HIGHWAY,N 4TH ST & MUENCH ST,40.277081,-76.8922834,midtown
,2014-02-04T06:00:00.000-05:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1200 BLK BERRYHILL ST,40.2588228,-76.8689831,allison-hill
,2014-02-04T03:21:00.000-05:00,RAPE FORCIBLE COMPULSION,DERRY ST & EVERGREEN ST,40.2632021,-76.8698662,allison-hill
,2014-02-04T03:07:00.000-05:00,STATUTORY SEXUAL ASSAULT 4YRS OLDER,200 BLK S 13TH ST,40.2630496,-76.8687807,allison-hill
,2014-02-04T00:11:00.000-05:00,OPER VEH W/O REQ'D FINANC RESP,HALL MANOR,40.2497735,-76.855845,allison-hill
,2014-02-03T21:28:00.000-05:00,PUBLIC DRUNKENESS,S 19TH ST & MARKET ST,40.2682763,-76.8612277,allison-hill
,2014-02-03T20:28:00.000-05:00,DRIVING UNDER THE INFLUENCE OF ALCOHOL,DERRY ST & S 20TH ST,40.2611057,-76.8554485,allison-hill
,2014-02-03T19:40:00.000-05:00,ROBBERY,BRENSINGER ST & SENECA ST,40.284844,-76.8945186,uptown
,2014-02-03T19:39:00.000-05:00,SIMPLE ASSLT-FEAR OF BODILY INJ BY PHYSICAL ME,2200 BLK LOGAN ST,40.281109,-76.895965,uptown
,2014-02-03T18:54:00.000-05:00,RETAIL THEFT-TAKE MDSE,100 BLK S 25TH ST,40.2706215,-76.8444783,allison-hill
,2014-02-03T18:17:00.000-05:00,DR UNREGIST VEH,N 2ND ST & FORSTER ST,40.2652508,-76.8891369,downtown
,2014-02-03T17:15:00.000-05:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",FIRST BLK N 3RD ST,40.2616615,-76.8822498,downtown
2014-01-30T12:00:00.000-05:00,2014-02-03T17:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1800 BLK N FRONT ST,40.2736034,-76.8968024,midtown
,2014-02-03T16:00:00.000-05:00,ENDANGERING WELFARE OF CHILDREN PARENT/GUARDIA,2000 BLK N 4TH ST,40.2783,-76.893403,midtown
,2014-02-03T12:43:00.000-05:00,SEXUAL ASSAULT,200 BLK N 15TH ST,40.2689456,-76.86937,allison-hill
,2014-02-03T12:22:00.000-05:00,RAPE OF A CHILD LESS THAN 13 YEARS OF AGE,1000 BLK N 6TH ST,40.2684629,-76.885082,midtown
,2014-02-03T12:17:00.000-05:00,MARIJUANA-SMALL AMT PERSONAL USE,200 BLK WALNUT ST,40.2605297,-76.8832499,downtown
,2014-02-03T12:04:00.000-05:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1900 BLK FORSTER ST,40.2751477,-76.8645055,allison-hill
,2014-02-03T11:30:00.000-05:00,ROBBERY-INFLICT THREAT IMM BOD INJ,BERRYHILL ST & S 15TH ST,40.2597446,-76.8643274,allison-hill
2014-02-03T00:30:00.000-05:00,2014-02-03T07:30:00.000-05:00,THEFT FROM MOTOR VEHICLE,1800 BLK MARKET ST,40.268002,-76.863249,allison-hill
2014-01-31T16:30:00.000-05:00,2014-02-03T07:30:00.000-05:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,1400 BLK VERNON ST,40.2642081,-76.8668646,allison-hill
,2014-02-03T02:11:00.000-05:00,RESIST ARREST/OTHER LAW ENFORCE,200 BLK YALE ST,40.2651519,-76.8585747,allison-hill
,2014-02-02T23:19:00.000-05:00,DRIVING UNDER THE INFLUENCE OF ALCOHOL,1700 BLK HOLLY ST,40.2635678,-76.8629846,allison-hill
,2014-02-02T22:00:00.000-05:00,DR UNREGIST VEH,N 15TH ST & ARSENAL BV,40.2807065,-76.8738193,
2014-02-02T05:00:00.000-05:00,2014-02-02T20:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,FIRST BLK M W SMITH HM,,,
,2014-02-02T20:00:00.000-05:00,RESIST ARREST/OTHER LAW ENFORCE,300 BLK MARKET ST,40.261347,-76.880781,downtown
2014-02-02T18:00:00.000-05:00,2014-02-02T20:00:00.000-05:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1700 BLK MARKET ST,40.2675849,-76.864767,allison-hill
,2014-02-02T18:30:00.000-05:00,DR UNREGIST VEH,N FRONT ST & PEFFER ST,40.2760243,-76.8985182,midtown
,2014-02-02T17:45:00.000-05:00,PANHANDLING AND SOLICITATION,S 25TH ST & MARKET ST,40.2724477,-76.8462531,allison-hill
,2014-02-02T15:52:00.000-05:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,HALL MANOR,40.2497735,-76.855845,allison-hill
,2014-02-02T15:27:00.000-05:00,DISREGARD TRAFFIC CONTROL DEVICE,N FRONT ST & FORSTER ST,40.2645831,-76.890208,downtown
,2014-02-02T09:55:00.000-05:00,DUTIES AT STOP SIGNS,S 17TH ST & SYCAMORE ST,40.2529072,-76.8578836,allison-hill
2014-02-02T00:01:00.000-05:00,2014-02-02T08:00:00.000-05:00,RAPE FORCIBLE COMPULSION,1200 BLK CHESTNUT ST,40.2643731,-76.8713609,allison-hill
2014-02-01T23:30:00.000-05:00,2014-02-02T07:00:00.000-05:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1700 BLK N 5TH ST,40.275369,-76.889213,midtown
2014-02-02T00:05:00.000-05:00,2014-02-02T05:00:00.000-05:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,FIRST BLK IVEY LA,40.2469639,-76.8528167,allison-hill
2014-02-02T02:25:00.000-05:00,2014-02-02T03:03:00.000-05:00,BURGLARY- ENTERS STRUCTURE WITH PERSON PRESENT,2400 BLK ELLERSLIE ST,40.2608981,-76.8458907,allison-hill
